Supplier ID|Item Number|Qty On Hand|Qty Backordered|Qty On Order|Item Next Availability Date|Item Discontinued|Item Description
MLG|105964|0|0|0||0|HAMMER Pendant Silver 13 cm
MLG|105965|1|0|0||0|HAMMER Pendant Copper
MLG|105966|0|0|0||0|HAMMER Pendant Gold
MLG|105971|0|0|0||0|GRID Pendant 11cm White
MLG|105984|85|0|0||0|FLORA Pendant 1L White
MLG|105985|129|0|0||0|FLORA Pendant 1L Black
MLG|106003|0|0|0||0|CHESS Pendant 1L Copper
MLG|106004|0|0|0||0|APOLLO 3-Set Downlight Aluminium
MLG|106005|0|0|0||0|ASNEN Pendant 1L Steel/Clear
MLG|106037|0|0|0||0|TREND Shade 17 Petrol
MLG|106038|0|0|0||0|TREND Shade 17 Grey
MLG|106039|0|0|0||0|TREND Shade 17 Rusty
MLG|106040|0|0|0||0|TREND Shade 17 White/Silver
MLG|106041|0|0|0||0|TREND Shade 17 White/Gold
MLG|106042|0|0|0||0|TREND Shade 17 Marble
MLG|106043|254|0|0||0|TREND Shade 17 Paisley
MLG|106044|0|0|0||0|TREND Shade 17 Rings
MLG|106045|0|0|0||0|TREND Shade 17 Hearts
MLG|106049|0|0|0||0|DIAMOND Pendant Golden Brown
MLG|106054|0|0|0||0|GRID Table White
MLG|106055|0|0|0||0|GRID Table Black
MLG|106056|0|0|0||0|GRID Table Brass
MLG|106062|267|0|0||0|SAXHOLM Plafond 2L Chrome/MC IP21
MLG|106063|217|0|0||0|SAXHOLM Plafond 2L Gold/MC IP21
MLG|106069|9|0|0||0|STORM Pendant 1L 12cm Chrome
MLG|106071|0|0|0||0|STORM Pendant 1L 12cm Copper
MLG|106072|338|0|0||0|STORM Pendant 3L Multicolor
MLG|106078|4|0|0||0|STORM Table 1L 12cm Copper
MLG|106080|4|0|0||0|VALENCIA 1L Table Black/Brass
MLG|106081|624|0|0||0|VALENCIA Wall 1L Black/Brass
MLG|106082|0|0|0||0|URN Wall 1L Chrome
MLG|106083|0|0|0|12/28/2021|0|URN Wall 1L White
MLG|106085|0|0|0||0|URN Ceiling 3L Chrome
MLG|106086|244|0|0||0|URN Ceiling 3L White
MLG|106087|0|0|0||0|URN Ceiling 3L Black
MLG|106088|0|0|0||0|URN Ceiling 4L Chrome
MLG|106089|155|0|0||0|URN Ceiling 4L White
MLG|106091|3|0|0||0|TULIP Clip 1L White
MLG|106092|463|0|0||0|TULIP Clip 1L Black
MLG|106093|496|0|0||0|SWAN USB Table 1L White
MLG|106094|682|0|0||0|SWAN USB Table 1L Black
MLG|106095|0|0|0||0|SNAKE Table 1L White
MLG|106097|20|0|0||0|SNAKE Wall 1L White
MLG|106098|0|0|0||0|SNAKE Wall 1L Black
MLG|106100|0|0|0||0|SNAKE Clip 1L Black
MLG|106104|0|0|0||0|SUIT Pendant 1L 57cm White/Silver
MLG|106118|0|0|0|01/26/2022|0|GRÄNSÖ Chandelier 1L 30cm Brushed Brass/MC
MLG|106119|367|0|0||0|GRÄNSÖ Chandelier 2L 40cm Brushed Brass/MC
MLG|106121|0|0|0||0|LYON Plafond 35cm White/Gold
MLG|106123|0|0|0||0|LYON Plafond 43cm White/Gold
MLG|106124|235|0|0||0|TRAY Pendant 3L Sandy White
MLG|106130|0|0|0||0|TREND Shade 38cm to Floor White
MLG|106131|0|0|0||0|TREND Shade 38cm to Floor  Black
MLG|106140|0|0|0||0|RUBY Table 1L White
MLG|106141|0|0|0||0|RUBY Table 1L Silver/White
MLG|106142|0|0|0||0|RUBY Table 1L Gold/White
MLG|106143|8|0|0||0|RUBY Pendant 1L White
MLG|106144|0|0|0||0|RUBY Pendant 1L Silver
MLG|106145|0|0|0||0|RUBY Pendant 1L Gold
MLG|106150|578|0|0||0|DISC Pendant 1L Brass
MLG|106153|0|0|0||0|DISC Wall/Ceiling 1L Chrome
MLG|106154|46|0|0||0|DISC Wall/Ceiling 1L Brass
MLG|106157|36|0|0||0|DISC Plafond 1L 49cm Chrome
MLG|106161|0|0|0||0|SAPPORO Pendant 1L 17cm Wood print/Opal
MLG|106165|0|0|0||0|PALEYS Table 1L Marble print/Steel/Black
MLG|106166|0|0|0||0|PALEYS Table 1L Marble print/Brass/White
MLG|106169|162|0|0||0|SKY Pendant 1L Chrome
MLG|106170|272|0|0||0|SKY Pendant 1L Brass
MLG|106171|1659|0|0||0|SKY Pendant 1L Copper
MLG|106175|0|0|0||0|BONGO Pendant 1L Gold
MLG|106179|49|0|0||0|GLOW Wall 1L Chrome/Frosted IP44
MLG|106180|0|0|0||0|GLOW Wall 2L Chrome/Frosted IP44
MLG|106181|0|0|0||0|GLOW Ceiling 3L Chrome/Frosted IP44
MLG|106190|244|0|0||0|COB GU10 6W DIMMABLE LED
MLG|106191|0|0|0||0|BELL Wall 1L White
MLG|106194|0|0|0||0|HAMMER Table 1L Black
MLG|106195|0|0|0||0|HAMMER Pendant 1L Black
MLG|106210|424|0|0||0|HERA Downlight 3-Set White
MLG|106212|206|0|0||0|HERA Downlight Single Spot White
MLG|106213|0|0|0||0|HERA Downlight Single Spot Silver
MLG|106214|191|0|0||0|ARES Downlight 3-Set White
MLG|106215|198|0|0||0|ARES Downlight 3-Set Silver
MLG|106216|11|0|0||0|ARES Downlight Single Spot White
MLG|106217|0|0|0||0|ARES Downlight Single Spot Silver
MLG|106220|203|0|0||0|HERMES Downlight 3-Set White
MLG|106221|0|0|0||0|HERMES Downlight 3-Set Steel
MLG|106223|0|0|0||0|HERMES Downlight Single Spot Steel
MLG|106234|382|0|0||0|FREJ Downlight White
MLG|106244|0|0|0||0|ASTORIA Table 1L Marble Print/Chrome
MLG|106247|0|0|0||0|HERALD Table 1L White Marble Print/White
MLG|106248|0|0|0||0|HERALD Table 1L Black Marble Print/White
MLG|106255|58|0|0||0|NOMAD Wall Dark Grey IP44
MLG|106256|193|0|0||0|NOMAD Wall Circular Dark Grey IP44
MLG|106258|0|0|0||0|TRÄDGÅRD Spotlight 6x1W
MLG|106259|998|0|0||0|TRÄDGÅRD Extension Cable 2mtr
MLG|106266|2|0|0||0|MICK Pendant 1L Gold/Clear
MLG|106275|20|0|0||0|TRACK LED 3-SET White
MLG|106276|2|0|0||0|TRACK LED 6-SET White
MLG|106305|266|0|0||0|SAVOY Table 1L USB Chrome/White
MLG|106306|172|0|0||0|SAVOY Table 1L USB Brass/White
MLG|106307|0|0|0|12/27/2021|0|SAVOY Wall 2L Chrome/White
MLG|106308|2|0|0||0|SAVOY Wall 2L Brass/White
MLG|106309|0|0|0||0|LEONARDO Pendant 1L White/Wood print
MLG|106316|77|0|0||0|HYSSNA LED Wall 1L Brushed Brass
MLG|106317|85|0|0||0|CIRO Wall 1L White/Brass
MLG|106318|328|0|0||0|CIRO Wall 1L Black/Brass
MLG|106319|251|0|0||0|CIRO Ceiling 3L White/Brass
MLG|106320|449|0|0||0|CIRO Ceiling 3L Black/Brass
MLG|106322|295|0|0||0|IMPERIA Floor 1L Brass/White
MLG|106323|0|0|0||0|CONRAD Floor 1L White/Steel
MLG|106324|0|0|0||0|CONRAD Floor 1L Black/Steel
MLG|106327|0|0|0||0|CONRAD Wall 2L White/Steel
MLG|106328|4|0|0||0|CONRAD Wall 2L Black/Steel
MLG|106333|1196|0|0||0|SKY Pendant 3L Round Brass
MLG|106334|2025|0|0||0|SKY Pendant 3L Round Black
MLG|106335|480|0|0||0|SKY Pendant 3L Straight Brass
MLG|106336|1346|0|0||0|SKY Pendant 3L Straight Black
MLG|106337|0|0|0||0|RODEO Pendant 1L Silver
MLG|106353|658|0|0||0|MOON Plafond 39cm White/Aluminium IP44
MLG|106361|6|0|0||0|EZE Wall 1L Chrome/Clear IP44
MLG|106364|7|0|0||0|EZE Wall 3L Chrome/Clear IP44
MLG|106367|0|0|0|01/05/2022|0|CASSIS Wall 1L Chrome/Opal IP44
MLG|106370|41|0|0||0|CASSIS Wall 3L Chrome/Opal IP44
MLG|106374|380|0|0||0|MENTON Wall 1L Brass/Opal IP44
MLG|106382|144|0|0||0|MINI Wall 3L Chrome/White IP44 
MLG|106384|0|0|0||0|SAVONA Wall 2L Chrome/Frosted IP44
MLG|106392|0|0|0||0|COOPER Pendant 1L White
MLG|106394|250|0|0||0|COOPER Pendant 1L Black
MLG|106403|0|0|0||0|TOL Table 1L Black
MLG|106404|0|0|0||0|TOL Pendant 2L Black
MLG|106408|209|0|0||0|VITO Plafond 36,5cm White
MLG|106409|0|0|0||0|VITO Plafond 36,5cm Black
MLG|106410|31|0|0||0|ADRIA Plafond 35cm White/Steel
MLG|106411|3|0|0||0|ADRIA Plafond LED 43cm White/Steel
MLG|106412|0|0|0||0|SOLARA Plafond 35cm White/Steel
MLG|106413|86|0|0||0|SOLARA Plafond LED 43cm White/Steel
MLG|106414|0|0|0|01/13/2022|0|KEY Wall 1L White/Steel
MLG|106416|0|0|0||0|AON Wall 1L Chrome/Opal
MLG|106417|0|0|0||0|AON Wall 1L Black/Opal
MLG|106418|1200|0|0||0|CAPITAL Pendant 6L Brass
MLG|106419|280|0|0||0|CAPITAL Pendant 6L Chrome
MLG|106421|211|0|0||0|KEY Ceiling 3L White/Steel
MLG|106422|297|0|0||0|KEY Ceiling 3L Black/Steel
MLG|106423|0|0|0||0|AON Ceiling 3L Chrome/Opal
MLG|106424|0|0|0||0|AON Ceiling 3L Black/Opal
MLG|106425|0|0|0||0|TOL Table 1L White
MLG|106426|0|0|0||0|TOL Pendant 2L White
MLG|106427|1|0|0||0|SNAKE Floor 1L White
MLG|106428|0|0|0||0|SNAKE Floor 1L Black
MLG|106429|0|0|0||0|PIR Table 1L Brass
MLG|106430|0|0|0||0|CORSE Pendant 1L White/Gold
MLG|106437|0|0|0||0|GOTHIA Pendant 1L Walnut print
MLG|106438|0|0|0||0|GOTHIA Pendant 3L Walnut print
MLG|106439|0|0|0||0|GOTHIA Table 1L Walnut print/White
MLG|106442|0|0|0||0|BASTIA Table White
MLG|106449|109|0|0||0|NICCI Table 1L Grey/White
MLG|106464|19|0|0||0|FLEX Floor 1L White/Chrome
MLG|106465|15|0|0||0|FLEX Floor 1L Black/Chrome
MLG|106466|187|0|0||0|FLEX 1L Table White/Chrome
MLG|106467|169|0|0||0|FLEX Table 1L Black/Chrome
MLG|106468|40|0|0||0|FLEX Wall 1L White\Chrome
MLG|106469|50|0|0||0|FLEX Wall 1L Black/Chrome
MLG|106470|362|0|0||0|FLEX Clip 1L White/Chrome
MLG|106471|370|0|0||0|FLEX Clip 1L Black/Chrome
MLG|106472|0|0|0||0|HALO Table 1L Black
MLG|106473|0|0|0||0|HALO Wall 1L Black
MLG|106482|545|0|0||0|MULTI Wall 1L Sandy Black 
MLG|106486|26|0|0||0|CORK Pendant 1L 40cm Brown
MLG|106510|3|0|0||0|NIKOS Wall Dark grey
MLG|106511|13|0|0||0|NIKOS Wall White
MLG|106513|32|0|0||0|LAMIA Wall Dark grey
MLG|106514|47|0|0||0|TYFON Wall Sensor Dark Grey
MLG|106515|155|0|0||0|IRIS Wall 1L Dark Grey
MLG|106516|368|0|0||0|IRIS Wall 2L Dark Grey
MLG|106517|0|0|0||0|CETO WALL 2L Dark Grey
MLG|106518|0|0|0||0|CETO Wall 2L White
MLG|106519|988|0|0||0|HERO Wall Black
MLG|106520|446|0|0||0|HERO Wall White
MLG|106521|532|0|0||0|ARGOS Wall Dark Grey
MLG|106522|467|0|0||0|ARION Wall Dark Grey
MLG|106523|386|0|0||0|ARION Wall  White
MLG|106527|6|0|0||0|LYRA Wall 2L Dark Grey
MLG|106529|89|0|0||0|LYRA Wall 2L Light Grey
MLG|106531|15|0|0||0|APUS Wall Black
MLG|106532|171|0|0||0|APUS Wall Light Grey
MLG|106534|0|0|0||0|TRÄDGÅRD Decklight 0,7W 3-Set Extra
MLG|106535|758|0|0||0|LUNA Plafond Black
MLG|106536|306|0|0||0|LUNA Plafond White
MLG|106550|542|0|0||0|EAGLE Pendant 1L 35cm Black
MLG|106551|2|0|0||0|EAGLE Pendant 1L 35cm White
MLG|106552|962|0|0||0|EAGLE Pendant 1L 22cm Black
MLG|106553|146|0|0||0|EAGLE Pendant 1L 22cm White
MLG|106557|0|0|0||0|HAZIENDA Table 1L Bamboo
MLG|106559|0|0|0||0|SAVOY Floor 1L Chrome/White
MLG|106561|5|0|0||0|FIORI Table 1L 58cm Brass/White
MLG|106563|0|0|0|12/23/2021|0|VENTIMIGLIA Plafond 4L 42cm Black/MC
MLG|106564|35|0|0||0|VENTIMIGLIA Plafond 3L 30cm Black/MC
MLG|106565|5|0|0||0|POSH Plafond 43cm Frosted/Steel/Brilliant
MLG|106567|5|0|0||0|FACILE Plafond 28cm Black/White IP44
MLG|106568|0|0|0||0|FACILE Plafond 28cm White IP44
MLG|106571|0|0|0||0|DEMAN Plafond 28cm Black/White IP44
MLG|106572|8|0|0||0|DEMAN Plafond 28cm White IP44
MLG|106573|4|0|0||0|DEMAN Plafond 22cm Black/White IP44
MLG|106574|0|0|0||0|DEMAN Plafond 22cm White IP44
MLG|106575|0|0|0||0|VITO Plafond 39cm White
MLG|106576|0|0|0||0|VITO Plafond 39cm Black/White
MLG|106577|1034|0|0||0|RENNES Wall Chrome IP44
MLG|106578|1279|0|0||0|METZ Wall Chrome IP44
MLG|106579|1184|0|0||0|AVIGNON Wall Chrome IP44
MLG|106580|1327|0|0||0|AJACCIO Wall Chrome IP44
MLG|106581|432|0|0||0|BOURGES Wall Chrome IP44
MLG|106584|139|0|0||0|SHARP Mirror 45x60 
MLG|106585|84|0|0||0|SHARP Mirror 60x80 
MLG|106587|2|0|0||0|CARRIE Wall 1L Black
MLG|106588|510|0|0||0|CIRO Wall 1L Flex White/Brass
MLG|106589|711|0|0||0|CIRO Wall 1L Flex Black/Brass
MLG|106594|0|0|0||0|LAND Pendant 1L 15cm Brass/Clear
MLG|106595|0|0|0||0|LAND Pendant 1L 15cm Black/Clear
MLG|106598|0|0|0||0|RAW Floor 1L Chrome/Black
MLG|106599|9|0|0||0|RAW Ceiling 3L Chrome/Black
MLG|106601|0|0|0||0|ADRIAN Table 1L Clear
MLG|106602|0|0|0||0|ADRIAN Table 1L Brown
MLG|106603|0|0|0||0|ADRIAN Table 1L Blue
MLG|106606|220|0|0||0|COUS Table 1L Antique Blue/White
MLG|106608|89|0|0||0|FAB Pendant 1L Brass
MLG|106609|113|0|0||0|FAB Pendant 1L Chrome
MLG|106610|75|0|0||0|SADDLE Pendant 1L Brass/Black
MLG|106611|0|0|0||0|FLETCHER Floor 1L Walnut/Black
MLG|106613|0|0|0||0|FLETCHER Wall 1L Walnut/Black
MLG|106618|0|0|0||0|ETUI Table 1L Brass/Black Marble/Brass
MLG|106619|211|0|0||0|ETUI Pendant 1L Brass
MLG|106621|72|0|0||0|CARLA Wall 1L Chrome IP44
MLG|106622|207|0|0||0|CARLA Wall 2L Chrome IP44
MLG|106623|33|0|0||0|NICCI Table 1L White
MLG|106624|102|0|0||0|NICCI Table 1L Black
MLG|106629|0|0|0||0|ROUND Table 1L 12cm White Marble Print
MLG|106639|0|0|0||0|TEXTUR Table Black
MLG|106642|69|0|0||0|HALE Table White
MLG|106643|71|0|0||0|HALE Table Black
MLG|106647|425|0|0||0|PLAN Panel 90cm 30W White
MLG|106648|134|0|0||0|PLAN Driver 48W white
MLG|106649|146|0|0||0|PLAN Panel 120cm 40W White
MLG|106650|734|0|0||0|PLAN Driver 96W  White
MLG|106656|0|0|0||0|GROW Pendant 1L Gold
MLG|106657|6|0|0||0|MAY Pendant 1L White/Oak 
MLG|106658|0|0|0||0|MAY Pendant 1L Black/Walnut 
MLG|106661|205|0|0||0|JOCK Table White/Frosted
MLG|106662|30|0|0||0|JOCK Table Black/Frosted
MLG|106708|2|0|0||0|SADDLE Pendant 3L Brass/Black
MLG|106725|0|0|0|12/22/2021|0|FILAMENT E27 Globe 95mm 4W dimmable
MLG|106781|974|0|0||0|CAL Table 1L Black
MLG|106782|205|0|0||0|CAL Wall 1L Black
MLG|106787|0|0|0||0|CHER Pendant 1L Black/Red
MLG|106791|0|0|0||0|BRYANT Pendant 1L Clear/Silver
MLG|106798|1|0|0||0|JACK Table 1L Brass/Clear
MLG|106799|14|0|0||0|JACK Table 1L Chrome/Clear
MLG|106801|71|0|0||0|WAIST Pendant 1L White/Steel
MLG|106802|17|0|0||0|WAIST Pendant 1L Black/Steel
MLG|106805|113|0|0||0|ZIP Pendant 1L Clear/Chrome/Black 
MLG|106807|3|0|0||0|SALUT Pendant 1L Black/White
MLG|106808|581|0|0||0|SALUT Pendant 3L Black/White
MLG|106828|0|0|0||0|NEST Plafond White/Gold
MLG|106829|238|0|0||0|NEST Plafond White/Silver
MLG|106836|0|0|0||0|BALL Pendant 1L Chrome/Clear
MLG|106837|3|0|0||0|BALL Pendant 1L Brass/Blue
MLG|106838|47|0|0||0|JUPITER Plafond White
MLG|106842|37|0|0||0|WINSTON Floor 1L Brushed Brass/Clear
MLG|106844|0|0|0||0|WINSTON Pendant 1L Brushed Brass/Clear
MLG|106847|0|0|0||0|PULLMAN Table 1L Brass/Black
MLG|106850|137|0|0||0|COMBO Wall 1L Sandy Black
MLG|106853|2|0|0||0|LARRY Wall 1L Black/Chrome
MLG|106855|436|0|0||0|LARRY Pendant 3L Black/Chrome
MLG|106857|268|0|0||0|LARRY Floor 1L Black/Chrome
MLG|106859|34|0|0||0|LARRY Table 1L Black/Chrome
MLG|106861|54|0|0||0|LARRY Pendant 1L Black/Chrome
MLG|106864|221|0|0||0|WALL HANGER  White
MLG|106865|0|0|0|01/18/2022|0|WALL HANGER  Black
MLG|106867|732|0|0||0|MINNA Floor 1L Brushed Brass/White
MLG|106868|5|0|0||0|MINNA Pendant 1L Brushed Brass/White
MLG|106872|322|0|0||0|COCO Wall 1L White/Antique
MLG|106873|162|0|0||0|COCO Wall 1L Black/Antique
MLG|106875|19|0|0||0|COCO Ceiling  3L White/Antique
MLG|106876|67|0|0||0|COCO Ceiling 3L Black/Antique
MLG|106878|0|0|0||0|CARRIE Floor 1L White/Brass
MLG|106879|1|0|0||0|CARRIE Floor 1L Black/Brass
MLG|106882|537|0|0||0|LORA Table 1L Green/White
MLG|106884|475|0|0||0|MELANIE Table 1L White
MLG|106886|630|0|0||0|MELANIE Table 1L Blue/White
MLG|106887|163|0|0||0|STEPHANIE Table 1L White
MLG|106890|187|0|0||0|ANGELA Table 1L White
MLG|106891|172|0|0||0|ANGELA Table 1L Black
MLG|106899|127|0|0||0|KUBIK Wall White
MLG|106903|0|0|0||0|BOTTLE Pendant 1L Chrome/Clear
MLG|106907|15|0|0||0|UTAH Table White
MLG|106908|0|0|0||0|UTAH Table Black
MLG|106911|33|0|0||0|NOVA Wall 1L Black
MLG|106912|28|0|0||0|NOVA Wall 1L White
MLG|106913|91|0|0||0|NOVA Wall 2L Black
MLG|106914|201|0|0||0|NOVA Wall 2L White
MLG|106915|283|0|0||0|ORION Wall Grey
MLG|106916|141|0|0||0|ORION Pole Grey
MLG|106917|44|0|0||0|MONZA Wall 1L Black
MLG|106918|266|0|0||0|MONZA Wall 1L White
MLG|106919|0|0|0||0|UNO Wall 1L Black
MLG|106920|10|0|0||0|UNO Wall 1L White
MLG|106921|5|0|0||0|REGAL Pole Black
MLG|106922|259|0|0||0|CARIS Wall 1L Black
MLG|106923|458|0|0||0|CARIS Pole 1L Black
MLG|106924|201|0|0||0|GARDEN 24 Transformer 24VAC 36W
MLG|106925|1108|0|0||0|GARDEN 24 Transformer 24VAC 60W
MLG|106926|5407|0|0||0|GARDEN 24 Extension cable 10m
MLG|106927|5476|0|0||0|GARDEN 24 Extension cable 5m
MLG|106928|8447|0|0||0|GARDEN 24 Extension cable 2m
MLG|106929|3683|0|0||0|GARDEN 24 Spot 3W Black
MLG|106930|1054|0|0||0|GARDEN 24 Spot 6W Black
MLG|106931|948|0|0||0|GARDEN 24 Spot 9W Black
MLG|106932|617|0|0||0|GARDEN 24 Spot 45cm 6W Black
MLG|106933|1100|0|0||0|GARDEN 24 Pole 6W Black
MLG|106934|240|0|0||0|GARDEN 24 Decklight Top plate 45mm 3W Black
MLG|106935|440|0|0||0|GARDEN 24 Decklight Top plate  60mm 3W Black
MLG|106936|713|0|0||0|GARDEN 24 Light sensor/Timer
MLG|106937|1291|0|0||0|GARDEN 24 Dimmer
MLG|106939|3600|0|0||0|GARDEN 24 Y-connector
MLG|106940|897|0|0||0|GARDEN 24 PIR-Sensor
MLG|106969|259|0|0||0|MULTI Wall 1L Sandy White
MLG|106970|33|0|0||0|LARRY Wall 1L Black/Brushed Brass
MLG|106971|898|0|0||0|LARRY Pendant 3L Black/Brushed Brass
MLG|106972|561|0|0||0|LARRY Floor 1L Black/Brushed Brass
MLG|106973|109|0|0||0|LARRY Table 1L Black/Brushed Brass
MLG|106974|142|0|0||0|LARRY Pendant 1L Black/Brushed Brass
MLG|106989|8|0|0||0|HERITAGE Table 1L Copper/Antique Brass/Grey
MLG|106990|11|0|0||0|HERITAGE Table 1L Brushed Copper/Brass/Pink
MLG|107001|0|0|0||0|SLING Floor 1L White 
MLG|107003|0|0|0||0|BOUTIQUE Pendant 1L Clear/Brass
MLG|107005|0|0|0||0|AUSTERE Pendant 1L Clear/Black
MLG|107008|33|0|0||0|FRIEND Uplight 2L LED Steel USB
MLG|107009|113|0|0||0|FRIEND Uplight 2L LED Antique Brass USB
MLG|107013|1|0|0||0|PERSSON Floor 1L Black
MLG|107015|74|0|0||0|SICILY Pendant 3L Chrome/Clear
MLG|107016|0|0|0||0|FORUM Wall 1L Chrome/Clear
MLG|107025|0|0|0||0|HARVEST Table LED White
MLG|107026|106|0|0||0|GRÄNSÖ Chandelier 1L Sandy Black/MC
MLG|107027|117|0|0||0|GRÄNSÖ Chandelier 2L  Sandy Black/MC
MLG|107028|66|0|0||0|GRÄNSÖ Chandelier 3L Sandy Black/MC
MLG|107029|135|0|0||0|NAZCA Plafond LED 35cm White/Chrome 
MLG|107030|54|0|0||0|NAZCA Plafond LED 43cm White/Chrome
MLG|107031|91|0|0||0|FLEUR Plafond LED 35 cm White/Chrome
MLG|107032|244|0|0||0|FLEUR Plafond LED 43 cm White/Chrome 
MLG|107034|3|0|0||0|TROPHY Pendant 5L Chrome 
MLG|107037|170.78|0|0||0|COUTURE Pendant 5L Black 
MLG|107038|1|0|0||0|COUTURE Pendant 5L Antique
MLG|107039|453|0|0||0|MANSION Table 1L 33cm Patterned/White
MLG|107040|464|0|0||0|MANSION Table 1L 48cm Patterned/White 
MLG|107048|0|0|0||0|INNOCENT Floor 2L White
MLG|107053|0|0|0||0|ROCKET Table 1L White/Steel
MLG|107055|0|0|0||0|LOAD Table 1L USB White 
MLG|107056|0|0|0||0|LOAD Table 1L USB Black 
MLG|107057|91|0|0||0|REFLECT Table 1L White USB
MLG|107058|2|0|0||0|ISOBEL Plafond 3L Chrome/Briliant
MLG|107063|0|0|0||0|LAVINIA Plafond 3L Chrome/MC 
MLG|107064|183|0|0||0|COMBO Wall 1L Sandy White 
MLG|107065|269|0|0||0|KUBIK Wall Black 
MLG|107066|226|0|0||0|CORA Pendant 1L Chrome/Brilliant
MLG|107067|0|0|0||0|ASTEROID Table 1L Chrome/White 
MLG|107068|334|0|0||0|OSCAR Table 1L Gold/Black
MLG|107071|0|0|0||0|CARAMEL Chandelier 5L Chrome/Colorful MC
MLG|107072|67|0|0||0|CARAMEL Wall 1L Chrome/Colorful MC
MLG|107074|105|0|0||0|BARNABY Wall 1L Black/Clear
MLG|107078|0|0|0||0|THELMA Wall 2L Chrome/White
MLG|107084|15|0|0||0|SIVAN Table Black/Clear Glass
MLG|107093|0|0|0||0|TOWLER Ceiling 3L Satin Nickel
MLG|107094|0|0|0||0|TOWLER Wall Satin Nickel
MLG|107110|320|0|0||0|CAPE Wall Black
MLG|107111|31|0|0||0|CAPE Wall White
MLG|107112|399|0|0||0|SMILE Wall White
MLG|107113|245|0|0||0|PELHAM Wall Black/Clear
MLG|107114|205|0|0||0|BUGSY Wall White
MLG|107115|93|0|0||0|BUGSY Wall Dark Grey
MLG|107117|3|0|0||0|TROY Pole 80 cm Black
MLG|107119|0|0|0|12/22/2021|0|SPHERE Lamp Head Black/Clear 
MLG|107120|157|0|0||0|DANDY Lamp Head Black/Clear
MLG|107121|111|0|0||0|PLATE Lamp Head Black
MLG|107122|704|0|0||0|ARCTIC Pole 220 cm Black 
MLG|107124|17|0|0||0|OCEAN Table Blue/Chrome/White
MLG|107130|5|0|0||0|BUBBLES Table 1L Steel/Clear/White
MLG|107131|19|0|0||0|RETRO Table 1L Black/Smoke
MLG|107132|278|0|0||0|RETRO Pendant 3L Black/Smoke
MLG|107137|3|0|0||0|FLAMINGO Table 1L Black
MLG|107138|10|0|0||0|FLAMINGO Pendant 6L Black
MLG|107140|692|0|0||0|LOGI Wall 1L White
MLG|107141|461|0|0||0|LOGI Wall 1L Black
MLG|107154|7|0|0||0|ROTOR Plafond LED 35cm Black/White
MLG|107155|292|0|0||0|ROTOR Plafond LED 35cm Chrome/White
MLG|107156|36|0|0||0|ROTOR Plafond LED 35cm Antique/White
MLG|107165|161|0|0||0|PETAL Plafond LED 35cm White/Chrome
MLG|107166|172|0|0||0|PETAL Plafond LED 43cm White/Chrome
MLG|107173|29|0|0||0|COCO Pendant 1L White/Antique
MLG|107174|1|0|0||0|COCO Pendant 1L Black/Antique
MLG|107177|416|0|0||0|PABLO Wall LED Black
MLG|107180|128|0|0||0|FULHAM Wall 2L Chrome/Clear IP44
MLG|107182|121|0|0||0|FULHAM Wall 2L Black/Clear IP44
MLG|107184|7|0|0||0|SOAP Pendant 9L Black/Smoke
MLG|107186|2|0|0||0|LONDON Pendant 6L Black/White
MLG|107187|349|0|0||0|PARIS Pendant 10L Sandy Black
MLG|107189|241|0|0||0|MADAME Table 1L Clear/White
MLG|107190|7|0|0||0|MONSIEUR Table Clear/Black
MLG|107193|0|0|0||0|CHERRY Table 33cm White/Pink
MLG|107198|6|0|0||0|CARSON Wall Black USB
MLG|107201|141|0|0||0|JINX Table 1L Black/MC
MLG|107203|88|0|0||0|JINX Table 4L Black/MC
MLG|107204|0|0|0||0|MINI Ceiling/Wall 1L Black/White IP44 #Use 108344#
MLG|107205|0|0|0|01/03/2022|0|MINI Wall 3L Black/White IP44
MLG|107208|88|0|0||0|OSTERIA Pendant 1L White/Chrome
MLG|107210|26|0|0||0|OSTERIA Pendant 1L Grey/Chrome
MLG|107217|22|0|0||0|BODEGA Table 1L Black/White
MLG|107219|3|0|0||0|BODEGA Floor 1L Black/White
MLG|107223|1|0|0||0|ALICE Wall 1L White/Chrome
MLG|107224|390|0|0||0|ALICE Wall 1L Black/Chrome
MLG|107225|4|0|0||0|ALICE Wall 1L Chrome
MLG|107226|718|0|0||0|FILAMENT E27 Globe 125mm 6W Dimmable
MLG|107231|346|0|0||0|CHESTER Floor 1L Black/Bronze
MLG|107264|141|0|0||0|ETAGE Wall Black
MLG|107281|1310|0|0||0|CAPITAL Pendant 6L Black
MLG|107283|12|0|0||0|GARDEN 24 Pole Sphere 60cm Black/Clear
MLG|107284|711|0|0||0|GARDEN 24 Decklight 0,8W 60mm Black
MLG|107285|489|0|0||0|GARDEN 24 Decklight 3W 60mm Black
MLG|107286|545|0|0||0|GARDEN 24 Stone Spot 3W Grey
MLG|107287|286|0|0||0|GARDEN 24 Kubspot 3W Svart
MLG|107288|591|0|0||0|GARDEN 24 Wall 0,8W Black
MLG|107289|1118|0|0||0|GARDEN 24 Stair Light 0,8W Black
MLG|107290|840|0|0||0|GARDEN 24 Pole 3W 45cm 
MLG|107291|1118|0|0||0|GARDEN 24 Spot 15W Black
MLG|107292|981|0|0||0|GARDEN 24 Party Light Chain 10L G45
MLG|107293|1191|0|0||0|GARDEN 24 Party Light Chain 10L ST64
